originalTitle,rating,startYear,endYear,runtimeMinutes,awardWins,numVotes,totalImages,totalVideos,totalCredits,criticReviewsTotal,titleType,awardNominationsExcludeWins,canHaveEpisodes,isAdult,numRegions,userReviewsTotal,ratingCount,countryOfOrigin,is_Documentary,is_History,is_Adventure,is_Thriller,is_Game-Show,is_Comedy,is_Sci-Fi,is_Romance,is_Biography,is_Musical,is_Western,is_Music,is_Film-Noir,is_Adult,is_Reality-TV,is_News,is_Action,is_Crime,is_Short,is_Fantasy,is_Family,is_Mystery,is_Talk-Show,is_Drama,is_Sport,is_War,is_Horror,is_Animation,fill_runtimeMinutes
Cousin Roy,8,7.585281078639126,,30.0,0.0,4.23410650459726,0.6931471805599453,0.0,3.784189633918261,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,70,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4339872044851463
False Roomers,8,7.566311014772463,,20.0,0.0,3.4657359027997265,1.791759469228055,0.0,3.044522437723423,0.0,short,0.0,False,0,1.0986122886681098,1.6094379124341003,31,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.044522437723423
La madrecita,8,7.5883236773352225,,83.0,0.0,3.8501476017100584,1.3862943611198906,0.0,3.9889840465642745,0.0,movie,0.0,False,0,1.6094379124341003,0.0,46,['MX'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.430816798843313
The Prize Pest,8,7.5766097669730375,,7.0,0.0,5.780743515792329,2.1972245773362196,0.0,2.995732273553991,0.0,short,0.0,False,0,2.0794415416798357,1.6094379124341003,323,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0794415416798357
The Jeff Healey Band: See the Light - Live from London,8,7.595889917718538,,82.0,0.0,3.1354942159291497,0.6931471805599453,0.0,4.48863636973214,0.0,video,0.0,False,0,0.6931471805599453,0.6931471805599453,22,['US'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.418840607796598
The Mysterious Robbers and Mansion Case: Part 2,8,7.6004023345004,,,0.0,4.8283137373023015,1.0986122886681098,0.0,2.9444389791664403,0.6931471805599453,tvEpisode,0.0,False,0,0.6931471805599453,0.0,124,['JP'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.713572066704308
Barbara Ehrenreich,7,7.605890001053122,,30.0,0.0,3.258096538021482,0.0,0.0,3.7376696182833684,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,25,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.4339872044851463
Sexual Instinct,6,7.597396320212795,,81.0,0.0,4.762173934797756,0.0,0.0,2.70805020110221,0.6931471805599453,video,0.0,False,1,0.6931471805599453,1.0986122886681098,116,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.406719247264253
The Patchwork Family,9,7.587310506022615,7.587817219993427,60.0,0.0,3.1354942159291497,1.0986122886681098,0.0,2.0794415416798357,0.0,tvSeries,0.0,True,0,0.6931471805599453,1.6094379124341003,22,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.110873864173311
Retirement,8,7.592870287844818,,23.0,0.0,2.70805020110221,2.6390573296152584,0.0,3.4339872044851463,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.6931471805599453,14,['GB'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1780538303479458
Alibi dangereux,7,7.598399329323964,,30.0,0.0,2.1972245773362196,0.0,0.0,2.70805020110221,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,8,['FR'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4339872044851463
The Return,7,7.59890045687141,,,0.0,1.9459101490553132,0.6931471805599453,0.0,0.6931471805599453,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,6,['KP'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3.713572066704308
Huo shao yuan ming yuan,7,7.592870287844818,,,1.0986122886681098,5.3981627015177525,1.3862943611198906,0.0,3.1780538303479458,0.6931471805599453,movie,0.0,False,0,1.9459101490553132,1.0986122886681098,220,"['HK', 'CN']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685
Bandstand,8,7.577121930876679,7.595889917718538,,1.6094379124341003,6.018593214496234,3.4339872044851463,0.0,7.542213463193403,0.0,tvSeries,2.4849066497880004,True,0,1.9459101490553132,2.3978952727983707,410,['US'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.4657359027997265
Ms. Fortune,8,7.602900462204755,,86.0,0.0,2.5649493574615367,0.0,0.0,3.1354942159291497,0.0,video,0.0,False,1,1.3862943611198906,0.6931471805599453,12,['US'],0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.465908118654584
The Vanishing Chalice,8,7.5883236773352225,,75.0,0.0,5.049856007249537,1.0986122886681098,0.0,3.912023005428146,0.0,tvEpisode,0.0,False,0,0.6931471805599453,1.9459101490553132,155,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4.330733340286331
"Para un chaparro, bajar de la banqueta es caer al vacío",8,7.589335823170617,,,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,6,['MX'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.713572066704308
Patrick Dempsey,7,7.602401335665818,,,0.0,2.9444389791664403,0.0,0.0,3.6375861597263857,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,18,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.713572066704308
India Blues: Eight Feelings,5,7.607878073278507,,96.0,0.0,4.912654885736052,1.0986122886681098,0.0,2.4849066497880004,1.0986122886681098,movie,0.0,False,0,1.791759469228055,0.0,135,['DE'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.574710978503383
Precious Find,4,7.599401333415815,,90.0,0.0,6.4692503167957724,2.3978952727983707,0.6931471805599453,4.6913478822291435,1.9459101490553132,movie,0.0,False,0,2.833213344056216,2.302585092994046,644,['US'],0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685
Viking Warrior Women,6,7.61085279039525,,45.0,0.0,4.672828834461906,1.3862943611198906,0.0,3.912023005428146,0.0,tvMovie,0.0,False,0,1.3862943611198906,2.0794415416798357,106,['US'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.828641396489095
Ali Soufan,8,7.60688453121963,,,0.0,3.091042453358316,0.0,0.0,3.5263605246161616,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,21,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.713572066704308
Uffe Holm: Flashback,6,7.60489448081162,,,0.0,3.6888794541139363,0.6931471805599453,0.0,1.0986122886681098,0.0,video,0.0,False,0,0.6931471805599453,0.0,39,['DK'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.343805421853684
Let's Go Home,8,7.613324979540639,,,0.0,6.448889394146858,1.791759469228055,0.0,4.04305126783455,0.0,tvEpisode,0.0,False,0,0.6931471805599453,1.791759469228055,634,['JP'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.713572066704308
The Skin of the Teeth,6,7.610357618312838,,80.0,0.0,4.68213122712422,2.0794415416798357,0.0,3.367295829986474,2.1972245773362196,movie,0.0,False,0,1.3862943611198906,1.791759469228055,107,['US'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.394449154672439
Invasion,6,7.583756300707112,,26.0,0.0,6.492239835020471,0.6931471805599453,0.0,3.6635616461296463,1.0986122886681098,tvEpisode,0.0,False,0,0.6931471805599453,1.6094379124341003,659,['GB'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.295836866004329
You Don't Know Me,7,7.605392364814935,,15.0,0.0,2.302585092994046,0.0,0.0,2.3978952727983707,0.0,short,0.0,False,0,0.6931471805599453,0.6931471805599453,9,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.772588722239781
StarCraft II: Legacy of the Void,9,7.60887062919126,,,0.0,6.996681488176539,1.6094379124341003,0.0,5.0369526024136295,1.6094379124341003,videoGame,1.791759469228055,False,0,0.6931471805599453,1.6094379124341003,1094,['US'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.367295829986474
One Last Time,9,7.611347717403621,,,0.0,2.0794415416798357,1.6094379124341003,0.0,2.0794415416798357,0.0,short,0.0,False,0,0.6931471805599453,0.6931471805599453,7,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5649493574615367
Fetch,6,7.60489448081162,,18.0,0.0,4.04305126783455,1.0986122886681098,0.0,3.9889840465642745,1.3862943611198906,short,0.0,False,0,0.6931471805599453,0.0,56,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.9444389791664403
Killers,3,7.599901959208498,,83.0,0.0,6.431331081933479,1.6094379124341003,0.0,4.343805421853684,1.6094379124341003,movie,0.6931471805599453,False,0,1.3862943611198906,3.258096538021482,620,"['US', 'CA']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.430816798843313
Samen.PL,9,7.611842399580417,,,0.0,2.3978952727983707,3.8066624897703196,0.0,4.330733340286331,0.0,tvSeries,0.0,True,0,1.0986122886681098,0.0,10,"['PL', 'NL']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4657359027997265
Neokonchennyy urok,6,7.591357046698551,,127.0,0.0,2.4849066497880004,0.6931471805599453,0.0,3.044522437723423,0.0,tvMovie,0.0,False,0,1.6094379124341003,0.0,11,['SUHH'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.852030263919617
Six Days Seven Nights,6,7.6004023345004,,,1.0986122886681098,11.343441156977766,4.430816798843313,0.6931471805599453,5.966146739123692,4.143134726391533,movie,1.791759469228055,False,0,3.8501476017100584,5.43372200355424,84427,['US'],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685
Natural Born Storyteller,9,7.60887062919126,,42.0,0.0,6.368187186350492,2.772588722239781,1.0986122886681098,5.484796933490655,1.0986122886681098,tvEpisode,0.0,False,0,0.6931471805599453,0.6931471805599453,582,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.7612001156935624
The Animals of Farthing Wood,9,7.597897950521784,7.59890045687141,25.0,0.0,8.212568398234145,3.6635616461296463,0.0,5.605802066295998,2.1972245773362196,tvSeries,0.6931471805599453,True,0,3.1780538303479458,3.2188758248682006,3687,"['BE', 'GB', 'FR', 'DE']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.258096538021482
Episode 9,8,7.60887062919126,,22.0,0.0,2.772588722239781,2.772588722239781,0.0,3.8918202981106265,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,15,['NO'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.1354942159291497
The Treasure of the Sierra Nevada,5,7.605890001053122,,,1.0986122886681098,1.9459101490553132,2.6390573296152584,1.0986122886681098,3.6635616461296463,0.0,short,0.0,False,0,0.6931471805599453,0.0,6,['US'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.5649493574615367
Guilt of War,8,7.604396348796338,,16.0,0.0,3.367295829986474,0.6931471805599453,0.0,3.828641396489095,0.0,short,0.0,False,0,0.6931471805599453,1.0986122886681098,28,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.833213344056216
Dunkirk: The Soldiers' Story,8,7.60339933974067,,,0.0,2.8903717578961645,0.6931471805599453,0.0,3.258096538021482,0.0,tvMovie,0.0,False,0,0.6931471805599453,0.6931471805599453,17,['GB'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.465908118654584
Es-Es,7,7.605890001053122,7.605890001053122,110.0,0.0,5.43372200355424,3.2188758248682006,0.0,3.4965075614664802,0.0,tvSeries,0.0,True,0,0.6931471805599453,0.0,228,['TR'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.709530201312334
The Curse of the Kobra: Part 1,8,7.601901959875166,,22.0,0.0,6.104793232414985,1.9459101490553132,0.0,4.941642422609304,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.6931471805599453,447,['US'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.1354942159291497
Spook Town,6,7.573017256052546,,59.0,0.0,4.248495242049359,2.0794415416798357,0.0,3.332204510175204,0.0,movie,0.0,False,0,0.6931471805599453,1.3862943611198906,68,['US'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0943445622221
Yam yeung oi,7,7.601901959875166,,89.0,0.0,3.6635616461296463,0.6931471805599453,0.0,3.4657359027997265,0.6931471805599453,movie,0.0,False,0,1.6094379124341003,0.6931471805599453,38,['HK'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.499809670330265
Unazad,7,7.606387389772652,,19.0,1.6094379124341003,2.5649493574615367,2.302585092994046,0.0,3.9512437185814275,0.0,short,1.791759469228055,False,0,1.0986122886681098,0.0,12,"['BA', 'GR']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.995732273553991
The Fixer,9,7.608374474380783,,45.0,0.0,6.07073772800249,5.869296913133774,0.0,5.030437921392435,1.0986122886681098,tvEpisode,0.0,False,0,0.6931471805599453,1.3862943611198906,433,['AU'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.828641396489095
First Morning,7,7.602900462204755,,89.0,0.6931471805599453,4.718498871295094,1.0986122886681098,0.0,3.1780538303479458,1.0986122886681098,movie,0.0,False,0,1.3862943611198906,1.791759469228055,111,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.499809670330265
Italia,8,7.610357618312838,,1.0,0.0,2.4849066497880004,0.6931471805599453,0.0,1.791759469228055,0.0,short,0.0,False,0,0.6931471805599453,0.0,11,['SM'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.6931471805599453
Lifeline,9,7.58629630715272,,60.0,0.0,3.2188758248682006,2.3978952727983707,0.0,3.5553480614894135,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,24,['US'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.110873864173311
Flesh and Blood,9,7.608374474380783,,,0.0,6.2285110035911835,1.9459101490553132,0.0,5.4116460518550396,0.0,tvEpisode,0.0,False,0,0.6931471805599453,1.0986122886681098,506,['US'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.713572066704308
Joseph Andrews,6,7.589841512182657,,,0.0,6.535241271013659,3.4965075614664802,0.0,4.672828834461906,1.6094379124341003,movie,1.0986122886681098,False,0,2.833213344056216,2.4849066497880004,688,['GB'],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.51085950651685
"Féminin, masculin",9,7.60489448081162,,9.0,0.0,2.833213344056216,0.0,0.0,2.3978952727983707,0.0,short,0.0,False,0,0.6931471805599453,0.0,16,['ZA'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.302585092994046
Sukeban burûsu: Mesubachi no gyakushû,6,7.586803535162581,,87.0,0.0,5.241747015059643,1.0986122886681098,0.0,3.6635616461296463,1.6094379124341003,movie,0.0,False,0,1.3862943611198906,1.3862943611198906,188,['JP'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.477336814478207
Slave of Desire,3,7.562161631225652,,70.0,0.0,2.772588722239781,2.4849066497880004,0.0,3.044522437723423,0.6931471805599453,movie,0.0,False,0,1.0986122886681098,0.0,15,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.2626798770413155
The Racket,7,7.564757012905729,,84.0,1.3862943611198906,7.400620577371135,2.995732273553991,0.0,4.3694478524670215,3.091042453358316,movie,0.6931471805599453,False,0,2.772588722239781,3.4339872044851463,1636,['US'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.442651256490317
"Live by the Sword, Die by the Sword",8,7.603897968521881,,,0.0,2.3978952727983707,0.0,0.0,2.0794415416798357,0.0,movie,0.0,False,0,0.6931471805599453,0.0,10,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685
The Painting,8,7.581209826196346,,30.0,0.0,3.8918202981106265,0.6931471805599453,0.0,3.6375861597263857,0.0,tvEpisode,0.0,False,0,0.6931471805599453,1.3862943611198906,48,['US'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4339872044851463
Crossing the Line,8,7.599901959208498,,,0.0,5.303304908059076,1.6094379124341003,0.0,4.477336814478207,0.0,tvEpisode,0.0,False,0,0.6931471805599453,1.9459101490553132,200,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.713572066704308
Dash Galaxy in the Alien Asylum,4,7.596392304064196,,,0.0,2.4849066497880004,1.0986122886681098,0.0,0.0,0.0,videoGame,0.0,False,0,0.6931471805599453,0.0,11,['JP'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.367295829986474
Police Académie,8,7.60887062919126,,87.0,0.0,2.302585092994046,1.3862943611198906,0.0,2.5649493574615367,0.0,movie,0.0,False,0,0.6931471805599453,0.0,9,['CA'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.477336814478207
Curse of DarKastle,10,7.603897968521881,,,0.0,2.0794415416798357,0.6931471805599453,0.0,0.6931471805599453,0.0,short,0.0,False,0,0.6931471805599453,0.6931471805599453,7,['US'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.5649493574615367
Spravka,7,7.603897968521881,,10.0,0.0,4.770684624465665,0.6931471805599453,0.0,2.6390573296152584,0.0,short,0.6931471805599453,False,0,1.3862943611198906,0.0,117,['RU'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.3978952727983707
The Hunters and the Hunted: The Making of 'Predator 2',7,7.603897968521881,,36.0,0.0,4.110873864173311,0.0,0.0,3.044522437723423,0.0,video,0.0,False,0,0.6931471805599453,0.0,60,['US'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.6109179126442243
Finale,7,7.605890001053122,,,0.0,3.4657359027997265,3.044522437723423,0.0,5.60947179518496,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,31,['US'],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.713572066704308
Wagonload of Dreams,8,7.584773077612199,,60.0,0.0,4.51085950651685,0.6931471805599453,0.0,3.871201010907891,0.6931471805599453,tvEpisode,0.0,False,0,0.6931471805599453,1.3862943611198906,90,['US'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.110873864173311
Alla vi barn i Bullerbyn,7,7.594381242551817,,87.0,0.0,7.818832443803404,3.091042453358316,0.0,4.290459441148391,1.0986122886681098,movie,0.0,False,0,3.044522437723423,1.6094379124341003,2487,['SE'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.477336814478207
Hum Log,7,7.5766097669730375,,,0.0,3.1780538303479458,1.6094379124341003,0.0,3.258096538021482,0.0,movie,0.0,False,0,1.0986122886681098,0.0,23,['IN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.51085950651685
Set-Up City,9,7.588829878307813,,60.0,0.0,3.713572066704308,0.0,0.0,3.6375861597263857,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.6931471805599453,40,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4.110873864173311
Winasak na pangarap,7,7.599901959208498,,103.0,0.0,2.302585092994046,0.0,0.0,4.394449154672439,0.0,movie,0.0,False,0,0.6931471805599453,0.0,9,['PH'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.6443908991413725
"WWE Royal Rumble: The Complete Anthology, Vol. 4",5,7.605392364814935,,,0.0,3.295836866004329,0.0,0.0,4.51085950651685,0.0,video,0.0,False,0,0.6931471805599453,0.0,26,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.343805421853684
Giselle,8,7.607878073278507,,105.0,0.0,3.713572066704308,0.6931471805599453,0.6931471805599453,3.8501476017100584,1.0986122886681098,movie,0.6931471805599453,False,0,2.302585092994046,0.6931471805599453,40,['NZ'],0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.663439094112067
With Great Power Comes Great Responsibility,9,7.610357618312838,,,0.0,5.786897381366708,1.9459101490553132,0.0,6.003887067106539,0.0,tvEpisode,0.0,False,0,0.6931471805599453,1.0986122886681098,325,['US'],0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713572066704308
The Damnation of Faust,7,7.60688453121963,,130.0,0.0,2.772588722239781,0.0,0.0,3.1780538303479458,0.0,tvMovie,0.0,False,0,0.6931471805599453,1.0986122886681098,15,['GB'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.875197323201151
Home Shopping,6,7.597897950521784,,23.0,0.0,3.1780538303479458,0.6931471805599453,0.0,4.219507705176107,0.6931471805599453,tvEpisode,0.0,False,0,0.6931471805599453,0.0,23,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1780538303479458
Prime Suspect,5,7.595889917718538,,89.0,0.0,4.941642422609304,1.6094379124341003,0.0,3.9889840465642745,0.6931471805599453,movie,0.0,False,0,2.1972245773362196,1.6094379124341003,139,['US'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.499809670330265
Belyy pesok,8,7.606387389772652,,77.0,0.0,2.8903717578961645,1.791759469228055,0.0,3.332204510175204,0.0,movie,0.0,False,0,1.6094379124341003,0.0,17,['RU'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.356708826689592
Gorillas in the Mist,7,7.60688453121963,,22.0,0.0,6.504288173536645,0.6931471805599453,0.0,4.912654885736052,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.6931471805599453,668,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1354942159291497
Deviled Yeggs,6,7.5883236773352225,,6.0,0.0,2.995732273553991,0.6931471805599453,0.0,2.8903717578961645,0.0,short,0.0,False,0,0.6931471805599453,0.6931471805599453,19,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9459101490553132
Killer in the Mirror,7,7.594381242551817,,120.0,0.0,4.672828834461906,1.0986122886681098,0.0,4.174387269895637,0.0,tvMovie,0.0,False,0,2.1972245773362196,1.3862943611198906,106,['US'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.795790545596741
Biscuits,8,7.607381425639791,,59.0,0.0,4.1588830833596715,2.9444389791664403,0.0,4.418840607796598,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,63,['GB'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0943445622221
Night of the Living Dead: 30th Anniversary Edition,3,7.600902459542082,,,0.0,5.560681631015528,2.833213344056216,0.0,4.875197323201151,2.0794415416798357,video,0.0,False,0,1.6094379124341003,1.791759469228055,259,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.343805421853684
Independent Media in a Time of War,9,7.602900462204755,,,0.0,3.9318256327243257,0.6931471805599453,0.0,2.995732273553991,0.0,video,0.0,False,0,0.6931471805599453,0.0,50,['US'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.343805421853684
Ninotchka,8,7.581209826196346,,,0.0,4.6913478822291435,0.6931471805599453,0.0,2.9444389791664403,0.0,tvMovie,0.0,False,0,0.6931471805599453,0.0,108,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.465908118654584
