originalTitle,rating,startYear,endYear,runtimeMinutes,awardWins,numVotes,totalImages,totalVideos,totalCredits,criticReviewsTotal,titleType,awardNominationsExcludeWins,canHaveEpisodes,isAdult,numRegions,userReviewsTotal,is_Documentary,is_History,is_Adventure,is_Thriller,is_Game-Show,is_Comedy,is_Sci-Fi,is_Romance,is_Biography,is_Musical,is_Western,is_Music,is_Film-Noir,is_Adult,is_Reality-TV,is_News,is_Action,is_Crime,is_Short,is_Fantasy,is_Family,is_Mystery,is_Talk-Show,is_Drama,is_Sport,is_War,is_Horror,is_Animation,fill_runtimeMinutes,is_from_Oceania,is_from_North America,is_from_South America,is_from_Asia,is_from_Africa,is_from_Europe,countryOfOrigin,countryOfOrigin_freq_enc,countryOfOrigin_NA,countryOfOrigin_AF,countryOfOrigin_AS,countryOfOrigin_EU,countryOfOrigin_OC,countryOfOrigin_SA,countryOfOrigin_UNK,fill_runtimeMinutes_Bruno
Shadows of Death,6,1945,1945.0,59.0,0.0,101,1,0,35,0,movie,0,False,0,3,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,59.0
Harlequin's Gold,8,1970,1970.0,,0.0,106,1,0,50,0,tvEpisode,0,False,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,40.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,42.0
The Newlydeads,4,1988,1988.0,77.0,0.0,295,12,0,48,4,movie,0,False,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,77.0
Diary of a Fatman,4,2016,2016.0,95.0,4.0,1584,8,1,147,0,movie,0,False,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,95.0,1,0,0,0,0,0,['AU'],0.0175321422608114,0,0,0,0,1,0,0,95.0
Das letzte Souper,6,1928,1928.0,70.0,0.0,7,0,0,21,0,movie,0,False,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0,0,1,['DE'],0.0279401124283408,0,0,0,1,0,0,0,70.0
Randy Feltface: The Last Temptation of Randy,7,2020,2020.0,55.0,0.0,12,1,0,6,0,video,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,1,0,0,0,0,0,['AU'],0.0175321422608114,0,0,0,0,1,0,0,55.0
Sly Cooper and the Thievius Raccoonus,9,2002,2002.0,,0.0,1491,12,0,90,2,videoGame,3,False,0,11,13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,
Passion of Dracula,7,1980,1980.0,100.0,0.0,15,1,0,14,1,tvEpisode,0,False,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,100.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,100.0
Virgin Cowboy,5,1975,1975.0,79.0,0.0,27,4,0,43,1,movie,0,False,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,79.0
Paradise Blues,8,1984,1984.0,48.0,0.0,309,5,0,41,2,tvEpisode,0,False,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,48.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,48.0
Al otro lado del muro,8,2017,2017.0,68.0,9.0,58,2,0,21,0,movie,2,False,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,0,1,0,0,0,1,"['ES', 'MX']",0.0317248288528969,1,0,0,1,0,0,0,68.0
Silicon Valley,8,2013,2013.0,82.0,0.0,203,2,1,78,2,tvEpisode,0,False,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,82.0
Always Another Dawn,6,1948,1948.0,108.0,0.0,21,21,0,25,0,movie,0,False,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,108.0,1,0,0,0,0,0,['AU'],0.0175321422608114,0,0,0,0,1,0,0,108.0
818-jklpuzo,9,2009,2009.0,22.0,0.0,1458,27,0,84,1,tvEpisode,0,False,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,22.0
Una Película de Zombies,6,2022,2022.0,60.0,0.0,15,2,0,19,1,movie,0,False,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,0,0,['CL'],0.0012801246730116,0,0,0,0,0,1,0,60.0
Tether,6,2012,2012.0,13.0,0.0,19,1,0,20,0,short,0,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,13.0
Fear,8,2021,2021.0,53.0,0.0,10,0,0,42,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,53.0,1,0,0,0,0,0,['AU'],0.0175321422608114,0,0,0,0,1,0,0,53.0
On purge bébé,8,1979,1979.0,,0.0,10,0,0,10,0,tvMovie,0,False,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,0,0,0,0,0,1,['FR'],0.0459731730394612,0,0,0,1,0,0,0,84.0
The Armageddon Factor: Part One,8,1979,1979.0,25.0,0.0,497,5,0,34,3,tvEpisode,0,False,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,25.0
Murder at the Wedding,8,1979,,240.0,0.0,7,147,0,39,0,tvMiniSeries,0,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,240.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,240.0
